1259593261.16	0	LGHT	0x337	823	NO	0	0
1259593261.16	0	LGHT	0x336	822	NO	0	0
1259593261.16	0	LGHT	0x334	820	NO	0	0
1259593261.16	0	LGHT	0x334	820	NO	0	0
1259593261.68	0	LGHT	0x336	822	NO	0	0
1259593261.68	0	LGHT	0x336	822	NO	0	0
1259593261.68	0	LGHT	0x336	822	NO	0	0
1259593261.68	0	LGHT	0x334	820	NO	0	0
1259593261.68	0	LGHT	0x335	821	NO	0	0
1259593262.5766	0	LGHT	0x337	823	NO	0	0
1259593262.5766	0	LGHT	0x336	822	NO	0	0
1259593262.5766	0	LGHT	0x334	820	NO	0	0
1259593262.5766	0	LGHT	0x334	820	NO	0	0
1259593262.5766	0	LGHT	0x336	822	NO	0	0
1259593263.1384	0	LGHT	0x337	823	NO	0	0
1259593263.1384	0	LGHT	0x335	821	NO	0	0
1259593263.1384	0	LGHT	0x334	820	NO	0	0
1259593263.1384	0	LGHT	0x336	822	NO	0	0
1259593263.1384	0	LGHT	0x337	823	NO	0	0
1259593263.1384	0	LGHT	0x336	822	NO	0	0
1259593263.1384	0	LGHT	0x334	820	NO	0	0
1259593263.1384	0	LGHT	0x335	821	NO	0	0
1259593263.1384	0	LGHT	0x336	822	NO	0	0
1259593263.6814	0	LGHT	0x336	822	NO	0	0
1259593263.6814	0	LGHT	0x335	821	NO	0	0
1259593263.6814	0	LGHT	0x334	820	NO	0	0
1259593263.6814	0	LGHT	0x336	822	NO	0	0
1259593263.6814	0	LGHT	0x337	823	NO	0	0
1259593264.2035	0	LGHT	0x335	821	NO	0	0
1259593264.2035	0	LGHT	0x334	820	NO	0	0
1259593264.2035	0	LGHT	0x335	821	NO	0	0
1259593264.2035	0	LGHT	0x336	822	NO	0	0
1259593264.2035	0	LGHT	0x336	822	NO	0	0
1259593264.2035	0	LGHT	0x335	821	NO	0	0
1259593264.715	0	LGHT	0x334	820	NO	0	0
1259593264.715	0	LGHT	0x336	822	NO	0	0
1259593264.715	0	LGHT	0x337	823	NO	0	0
1259593264.715	0	LGHT	0x335	821	NO	0	0
1259593264.715	0	LGHT	0x334	820	NO	0	0
1259593265.2643	0	LGHT	0x335	821	NO	0	0
1259593265.2643	0	LGHT	0x337	823	NO	0	0
1259593265.2643	0	LGHT	0x336	822	NO	0	0
1259593265.2643	0	LGHT	0x334	820	NO	0	0
1259593265.2643	0	LGHT	0x335	821	NO	0	0
1259594898.8453	0	LGHT	0x334	820	NO	0	0
1259594898.8453	0	LGHT	0x335	821	NO	0	0
1259594898.8453	0	LGHT	0x336	822	NO	0	0
1259594898.8453	0	LGHT	0x335	821	NO	0	0
1259594901.2314	0	LGHT	0x334	820	NO	0	0
1259594901.2314	0	LGHT	0x335	821	NO	0	0
1259594901.2314	0	LGHT	0x336	822	NO	0	0
1259594901.2314	0	LGHT	0x336	822	NO	0	0
1259594901.2314	0	LGHT	0x334	820	NO	0	0
1259594901.2314	0	LGHT	0x334	820	NO	0	0
1259594901.2314	0	LGHT	0x336	822	NO	0	0
1259594901.2314	0	LGHT	0x336	822	NO	0	0
1259594901.2314	0	LGHT	0x334	820	NO	0	0
1259594901.2314	0	LGHT	0x334	820	NO	0	0
1259594901.2314	0	LGHT	0x336	822	NO	0	0
1259594901.2314	0	LGHT	0x336	822	NO	0	0
1259594901.2314	0	LGHT	0x335	821	NO	0	0
1259594901.2314	0	LGHT	0x334	820	NO	0	0
1259594901.2314	0	LGHT	0x335	821	NO	0	0
1259594901.2314	0	LGHT	0x337	823	NO	0	0
1259594903.6117	0	LGHT	0x336	822	NO	0	0
1259594903.6117	0	LGHT	0x334	820	NO	0	0
1259594903.6117	0	LGHT	0x335	821	NO	0	0
1259594903.6117	0	LGHT	0x337	823	NO	0	0
1259594903.6117	0	LGHT	0x336	822	NO	0	0
1259594903.6117	0	LGHT	0x334	820	NO	0	0
1259594903.6117	0	LGHT	0x334	820	NO	0	0
1259594903.6117	0	LGHT	0x336	822	NO	0	0
1259594903.6117	0	LGHT	0x337	823	NO	0	0
1259594903.6117	0	LGHT	0x335	821	NO	0	0
1259594903.6117	0	LGHT	0x334	820	NO	0	0
1259594903.6117	0	LGHT	0x335	821	NO	0	0
1259594903.6117	0	LGHT	0x336	822	NO	0	0
1259594903.6117	0	LGHT	0x336	822	NO	0	0
1259594903.6117	0	LGHT	0x334	820	NO	0	0
1259594903.6117	0	LGHT	0x335	821	NO	0	0
1259594903.6117	0	LGHT	0x336	822	NO	0	0
1259594903.6117	0	LGHT	0x336	822	NO	0	0
1259594903.6117	0	LGHT	0x334	820	NO	0	0
1259594903.6117	0	LGHT	0x333	819	NO	0	0
1259594903.6117	0	LGHT	0x334	820	NO	0	0
1259594903.6117	0	LGHT	0x335	821	NO	0	0
1259594903.6117	0	LGHT	0x334	820	NO	0	0
1259594903.6117	0	LGHT	0x333	819	NO	0	0
1259594903.6117	0	LGHT	0x2d9	729	NO	0	0
1259594908.3467	0	LGHT	0x2f8	760	NO	0	0
1259594908.3467	0	LGHT	0x30d	781	NO	0	0
1259594908.3467	0	LGHT	0x31d	797	NO	0	0
1259594908.3467	0	LGHT	0x32e	814	NO	0	0
1259594908.3467	0	LGHT	0x335	821	NO	0	0
1259594908.3467	0	LGHT	0x335	821	NO	0	0
1259594908.3467	0	LGHT	0x332	818	NO	0	0
1259594908.3467	0	LGHT	0x32e	814	NO	0	0
1259594908.3467	0	LGHT	0x2c1	705	NO	0	0
1259594908.3467	0	LGHT	0x2e4	740	NO	0	0
1259594908.3467	0	LGHT	0x324	804	NO	0	0
1259594908.3467	0	LGHT	0x335	821	NO	0	0
1259594908.3467	0	LGHT	0x337	823	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x33a	826	NO	0	0
1259594908.3467	0	LGHT	0x33a	826	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x33a	826	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x33a	826	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x33a	826	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x33a	826	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x33a	826	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x33a	826	NO	0	0
1259594908.3467	0	LGHT	0x338	824	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x33b	827	NO	0	0
1259594908.3467	0	LGHT	0x339	825	NO	0	0
1259594909.4703	0	LGHT	0x339	825	NO	0	0
1259594909.4703	0	LGHT	0x33b	827	NO	0	0
1259594909.4703	0	LGHT	0x33b	827	NO	0	0
1259594909.4703	0	LGHT	0x33a	826	NO	0	0
1259594909.4703	0	LGHT	0x338	824	NO	0	0
1259594909.4703	0	LGHT	0x33a	826	NO	0	0
1259594909.4703	0	LGHT	0x33b	827	NO	0	0
1259594909.4703	0	LGHT	0x33b	827	NO	0	0
1259594909.4703	0	LGHT	0x339	825	NO	0	0
1259594909.4703	0	LGHT	0x339	825	NO	0	0
1259594909.4703	0	LGHT	0x33b	827	NO	0	0
1259594909.4703	0	LGHT	0x33a	826	NO	0	0
1259594909.4703	0	LGHT	0x339	825	NO	0	0
1259594909.4703	0	LGHT	0x339	825	NO	0	0
1259594911.0818	0	LGHT	0x33a	826	NO	0	0
1259594911.0818	0	LGHT	0x33b	827	NO	0	0
1259594911.0818	0	LGHT	0x339	825	NO	0	0
1259594911.0818	0	LGHT	0x338	824	NO	0	0
1259594911.0818	0	LGHT	0x33a	826	NO	0	0
1259594911.0818	0	LGHT	0x33b	827	NO	0	0
1259594911.0818	0	LGHT	0x33a	826	NO	0	0
1259594911.0818	0	LGHT	0x339	825	NO	0	0
1259594911.0818	0	LGHT	0x33a	826	NO	0	0
1259594912.2675	0	LGHT	0x33b	827	NO	0	0
1259594912.2675	0	LGHT	0x33b	827	NO	0	0
1259594912.2675	0	LGHT	0x339	825	NO	0	0
1259594912.2675	0	LGHT	0x339	825	NO	0	0
1259594912.2675	0	LGHT	0x33b	827	NO	0	0
1259594912.2675	0	LGHT	0x33b	827	NO	0	0
1259594912.2675	0	LGHT	0x33a	826	NO	0	0
1259594912.2675	0	LGHT	0x338	824	NO	0	0
1259594912.2675	0	LGHT	0x33a	826	NO	0	0
1259594912.2675	0	LGHT	0x33b	827	NO	0	0
1259594912.2675	0	LGHT	0x33a	826	NO	0	0
1259594912.2675	0	LGHT	0x339	825	NO	0	0
1259594912.2675	0	LGHT	0x339	825	NO	0	0
1259594912.2675	0	LGHT	0x33b	827	NO	0	0
1259594912.2675	0	LGHT	0x33b	827	NO	0	0
1259594912.2675	0	LGHT	0x339	825	NO	0	0
1259594912.2675	0	LGHT	0x339	825	NO	0	0
1259594913.3583	0	LGHT	0x33b	827	NO	0	0
1259594913.3583	0	LGHT	0x33b	827	NO	0	0
1259594913.3583	0	LGHT	0x339	825	NO	0	0
1259594913.3583	0	LGHT	0x339	825	NO	0	0
1259594913.3583	0	LGHT	0x33a	826	NO	0	0
1259594913.3583	0	LGHT	0x33b	827	NO	0	0
1259594913.3583	0	LGHT	0x33a	826	NO	0	0
1259594913.3583	0	LGHT	0x339	825	NO	0	0
1259594913.3583	0	LGHT	0x339	825	NO	0	0
1259594913.3583	0	LGHT	0x33b	827	NO	0	0
1259594913.3583	0	LGHT	0x33b	827	NO	0	0
1259594913.3583	0	LGHT	0x339	825	NO	0	0
1259594913.3583	0	LGHT	0x339	825	NO	0	0
1259594914.2218	0	LGHT	0x33b	827	NO	0	0
1259594914.2218	0	LGHT	0x33b	827	NO	0	0
1259594914.2218	0	LGHT	0x339	825	NO	0	0
1259594914.2218	0	LGHT	0x339	825	NO	0	0
1259594914.2218	0	LGHT	0x33a	826	NO	0	0
1259594914.2218	0	LGHT	0x33b	827	NO	0	0
1259594914.2218	0	LGHT	0x339	825	NO	0	0
1259594914.2218	0	LGHT	0x339	825	NO	0	0
1259594914.2218	0	LGHT	0x33a	826	NO	0	0
1259594916.6347	0	LGHT	0x33b	827	NO	0	0
1259594916.6347	0	LGHT	0x33a	826	NO	0	0
1259594916.6347	0	LGHT	0x339	825	NO	0	0
1259594916.6347	0	LGHT	0x339	825	NO	0	0
1259594916.6347	0	LGHT	0x33b	827	NO	0	0
1259594916.6347	0	LGHT	0x33b	827	NO	0	0
1259594916.6347	0	LGHT	0x339	825	NO	0	0
1259594916.6347	0	LGHT	0x339	825	NO	0	0
1259594917.8273	0	LGHT	0x33a	826	NO	0	0
1259594917.8273	0	LGHT	0x33b	827	NO	0	0
1259594917.8273	0	LGHT	0x33a	826	NO	0	0
1259594917.8273	0	LGHT	0x339	825	NO	0	0
1259594917.8273	0	LGHT	0x33a	826	NO	0	0
1259594917.8273	0	LGHT	0x33b	827	NO	0	0
1259594917.8273	0	LGHT	0x33a	826	NO	0	0
1259594917.8273	0	LGHT	0x338	824	NO	0	0
1259594917.8273	0	LGHT	0x339	825	NO	0	0
1259594917.8273	0	LGHT	0x33b	827	NO	0	0
1259594917.8273	0	LGHT	0x33b	827	NO	0	0
1259594917.8273	0	LGHT	0x339	825	NO	0	0
1259594917.8273	0	LGHT	0x339	825	NO	0	0
1259594917.8273	0	LGHT	0x33a	826	NO	0	0
1259594917.8273	0	LGHT	0x33b	827	NO	0	0
1259594917.8273	0	LGHT	0x33a	826	NO	0	0
1259594917.8273	0	LGHT	0x338	824	NO	0	0
1259594917.8273	0	LGHT	0x339	825	NO	0	0
1259594917.8273	0	LGHT	0x33b	827	NO	0	0
1259594917.8273	0	LGHT	0x33a	826	NO	0	0
1259594917.8273	0	LGHT	0x338	824	NO	0	0
1259594917.8273	0	LGHT	0x33a	826	NO	0	0
1259594917.8273	0	LGHT	0x33b	827	NO	0	0
1259594917.8273	0	LGHT	0x33a	826	NO	0	0
1259594917.8273	0	LGHT	0x338	824	NO	0	0
1259594918.7591	0	LGHT	0x338	824	NO	0	0
1259594918.7591	0	LGHT	0x33a	826	NO	0	0
1259594918.7591	0	LGHT	0x33b	827	NO	0	0
1259594918.7591	0	LGHT	0x339	825	NO	0	0
1259594918.7591	0	LGHT	0x339	825	NO	0	0
1259594918.7591	0	LGHT	0x33a	826	NO	0	0
1259594918.7591	0	LGHT	0x33b	827	NO	0	0
1259594918.7591	0	LGHT	0x339	825	NO	0	0
1259594918.7591	0	LGHT	0x338	824	NO	0	0
1259594918.7591	0	LGHT	0x339	825	NO	0	0
1259594921.2904	0	LGHT	0x33b	827	NO	0	0
1259594921.2904	0	LGHT	0x33a	826	NO	0	0
1259594921.2904	0	LGHT	0x338	824	NO	0	0
1259594921.2904	0	LGHT	0x339	825	NO	0	0
1259594921.2904	0	LGHT	0x33b	827	NO	0	0
1259594921.2904	0	LGHT	0x33b	827	NO	0	0
1259594921.2904	0	LGHT	0x339	825	NO	0	0
1259594921.2904	0	LGHT	0x339	825	NO	0	0
1259594921.2904	0	LGHT	0x33a	826	NO	0	0
1259594921.2904	0	LGHT	0x33b	827	NO	0	0
1259594947.0664	0	LGHT	0x338	824	NO	0	0
1259594947.0664	0	LGHT	0x33a	826	NO	0	0
1259594947.0664	0	LGHT	0x33b	827	NO	0	0
1259594965.2626	0	LGHT	0x339	825	NO	0	0
1259594965.2626	0	LGHT	0x33a	826	NO	0	0
1259594965.2626	0	LGHT	0x33b	827	NO	0	0
1259594965.8419	0	LGHT	0x33a	826	NO	0	0
1259594965.8419	0	LGHT	0x338	824	NO	0	0
1259594965.8419	0	LGHT	0x33a	826	NO	0	0
1259594965.8419	0	LGHT	0x33b	827	NO	0	0
1259594965.8419	0	LGHT	0x33a	826	NO	0	0
1259594965.8419	0	LGHT	0x338	824	NO	0	0
1259594965.8419	0	LGHT	0x339	825	NO	0	0
1259594965.8419	0	LGHT	0x33a	826	NO	0	0
1259594966.4114	0	LGHT	0x33a	826	NO	0	0
1259594966.4114	0	LGHT	0x338	824	NO	0	0
1259594966.4114	0	LGHT	0x339	825	NO	0	0
1259594966.4114	0	LGHT	0x33b	827	NO	0	0
1259594966.4114	0	LGHT	0x33b	827	NO	0	0
1259594966.4114	0	LGHT	0x339	825	NO	0	0
1259594967.1383	0	LGHT	0x338	824	NO	0	0
1259594967.1383	0	LGHT	0x33a	826	NO	0	0
1259594967.1383	0	LGHT	0x33b	827	NO	0	0
1259594967.1383	0	LGHT	0x339	825	NO	0	0
1259594967.1383	0	LGHT	0x339	825	NO	0	0
1259594967.1383	0	LGHT	0x33a	826	NO	0	0
1259594967.6718	0	LGHT	0x33b	827	NO	0	0
1259594967.6718	0	LGHT	0x33a	826	NO	0	0
1259594967.6718	0	LGHT	0x338	824	NO	0	0
1259594967.6718	0	LGHT	0x33a	826	NO	0	0
1259594967.6718	0	LGHT	0x33b	827	NO	0	0
1259594967.6718	0	LGHT	0x33a	826	NO	0	0
1259594968.2917	0	LGHT	0x339	825	NO	0	0
1259594968.2917	0	LGHT	0x339	825	NO	0	0
1259594968.2917	0	LGHT	0x33a	826	NO	0	0
1259594968.2917	0	LGHT	0x33a	826	NO	0	0
1259594968.2917	0	LGHT	0x338	824	NO	0	0
1259594970.6453	0	LGHT	0x338	824	NO	0	0
1259594970.6453	0	LGHT	0x33a	826	NO	0	0
1259594970.6453	0	LGHT	0x33a	826	NO	0	0
1259594970.6453	0	LGHT	0x339	825	NO	0	0
1259594970.6453	0	LGHT	0x338	824	NO	0	0
1259594970.6453	0	LGHT	0x33a	826	NO	0	0
1259594970.6453	0	LGHT	0x33b	827	NO	0	0
1259594970.6453	0	LGHT	0x33a	826	NO	0	0
1259594970.6453	0	LGHT	0x338	824	NO	0	0
1259594970.6453	0	LGHT	0x339	825	NO	0	0
1259594970.6453	0	LGHT	0x33b	827	NO	0	0
1259594970.6453	0	LGHT	0x33a	826	NO	0	0
1259594970.6453	0	LGHT	0x339	825	NO	0	0
1259594970.6453	0	LGHT	0x339	825	NO	0	0
1259594970.6453	0	LGHT	0x33b	827	NO	0	0
1259594970.6453	0	LGHT	0x33a	826	NO	0	0
1259594970.6453	0	LGHT	0x339	825	NO	0	0
